,map,lang,speaker,text,nouns
22535,2,eng,bot,"no worries! just keep moving to the east, with the branch on one side and the bush on the other",one side
22536,2,eng,bot,"no worries! just keep moving to the east, with the branch on one side and the bush on the other",the bush
22537,3,eng,bot,great! i'm at the tent up north,the tent
22538,3,eng,bot,great! i'm at the tent up north,north
22539,3,eng,human,"Go down to the left of the dog, scoop under hum and over the fire until you're under the mushrooms",the left
22540,3,eng,human,"Go down to the left of the dog, scoop under hum and over the fire until you're under the mushrooms",the dog
22541,3,eng,human,"Go down to the left of the dog, scoop under hum and over the fire until you're under the mushrooms",hum
22542,3,eng,human,"Go down to the left of the dog, scoop under hum and over the fire until you're under the mushrooms",the fire
22543,3,eng,human,"Go down to the left of the dog, scoop under hum and over the fire until you're under the mushrooms",the mushrooms
22544,3,eng,bot,"alright, now i'm under the red mushroom near the fire",the red mushroom
22545,3,eng,bot,"alright, now i'm under the red mushroom near the fire",the fire
22546,3,eng,human,now loop back around and then go down on the trail that's in front of the blue car,the trail
22547,3,eng,human,now loop back around and then go down on the trail that's in front of the blue car,front
22548,3,eng,human,now loop back around and then go down on the trail that's in front of the blue car,the blue car
22549,3,eng,bot,"okay, looks like i'm now in front of the blue car on a trail",front
22550,3,eng,bot,"okay, looks like i'm now in front of the blue car on a trail",the blue car
22551,3,eng,bot,"okay, looks like i'm now in front of the blue car on a trail",a trail
22552,3,eng,human,go down that trail and go around the telescope a little bit and then go down to the right leg of the telescope,that trail
22553,3,eng,human,go down that trail and go around the telescope a little bit and then go down to the right leg of the telescope,the telescope
22554,3,eng,human,go down that trail and go around the telescope a little bit and then go down to the right leg of the telescope,bit
22555,3,eng,human,go down that trail and go around the telescope a little bit and then go down to the right leg of the telescope,the right leg
22556,3,eng,human,go down that trail and go around the telescope a little bit and then go down to the right leg of the telescope,the telescope
22557,3,eng,bot,"got it, i'm now at the right leg of the blue telescope, what's the next move?",the right leg
22558,3,eng,bot,"got it, i'm now at the right leg of the blue telescope, what's the next move?",the blue telescope
22559,3,eng,bot,"got it, i'm now at the right leg of the blue telescope, what's the next move?",the next move
22560,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",a sharp left
22561,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",the telescope
22562,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",a trail
22563,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",the telescope
22564,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",the trail
22565,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",the gray rocks
22566,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",that trail
22567,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",bit
22568,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",the rocks
22569,3,eng,human,"now make a sharp left under the telescope, there a trail under the telescope so follow along the trail until you see the gray rocks above that trail swerve a little bit upward. Then cross up the rocks, NW and you'll see a brown house",a brown house
22570,3,eng,bot,"followed your directions, and hey, there's the wooden house! good job guiding me, pal",your directions
22571,3,eng,bot,"followed your directions, and hey, there's the wooden house! good job guiding me, pal",the wooden house
22572,3,eng,bot,"followed your directions, and hey, there's the wooden house! good job guiding me, pal",job
22573,4,eng,bot,"alright, first move under the palm tree in front of you, then make a quick right and then immediately left, heading south",move
22574,4,eng,bot,"alright, first move under the palm tree in front of you, then make a quick right and then immediately left, heading south",the palm tree
22575,4,eng,bot,"alright, first move under the palm tree in front of you, then make a quick right and then immediately left, heading south",front
22576,4,eng,bot,"alright, first move under the palm tree in front of you, then make a quick right and then immediately left, heading south",a quick right
22577,4,eng,human,not sure i understand but i'm above the dog now,the dog
22578,4,eng,bot,"that works! now keep moving south but make a slight left, get past the puppy and then head right",a slight left
22579,4,eng,bot,"that works! now keep moving south but make a slight left, get past the puppy and then head right",the puppy
22580,4,eng,bot,let's shake a leg!,a leg
22581,4,eng,human,"ok... i'm to the right of the puppy, now what. ",the right
22582,4,eng,human,"ok... i'm to the right of the puppy, now what. ",the puppy
22583,4,eng,bot,sweet! you should see a big rock to your left and a small rock to your right,a big rock
22584,4,eng,bot,sweet! you should see a big rock to your left and a small rock to your right,your left
22585,4,eng,bot,sweet! you should see a big rock to your left and a small rock to your right,a small rock
22586,4,eng,bot,sweet! you should see a big rock to your left and a small rock to your right,your right
22587,4,eng,bot,just squeeze through both and keep moving toward the water. you're doing great!,the water
22588,4,eng,human,"ok i'm at the crab now, what's next",the crab
22589,4,eng,bot,excellent! now turn right and head along the big rock,the big rock
22590,4,eng,bot,"keep going west. in the water, no dry feet today!",the water
22591,4,eng,bot,"keep going west. in the water, no dry feet today!",feet
22592,4,eng,bot,"keep going west. in the water, no dry feet today!",today
22593,4,eng,human,"i don't understand, tell me what you want to be to head toward, describe the item",the item
22594,4,eng,bot,sorry for causing confusion! keep going west till you spot a medium-sized rock in the water,confusion
22595,4,eng,bot,sorry for causing confusion! keep going west till you spot a medium-sized rock in the water,a medium-sized rock
22596,4,eng,bot,sorry for causing confusion! keep going west till you spot a medium-sized rock in the water,the water
22597,4,eng,bot,head towards that,head
22598,4,eng,human,there are many rocks in the water,many rocks
22599,4,eng,human,there are many rocks in the water,the water
22600,4,eng,bot,"whoops! my bad. look for the third rock, the medium one, then you'll see a shark",whoops
22601,4,eng,bot,"whoops! my bad. look for the third rock, the medium one, then you'll see a shark",my bad
22602,4,eng,bot,"whoops! my bad. look for the third rock, the medium one, then you'll see a shark",the third rock
22603,4,eng,bot,"whoops! my bad. look for the third rock, the medium one, then you'll see a shark",the medium one
22604,4,eng,bot,"whoops! my bad. look for the third rock, the medium one, then you'll see a shark",a shark
22605,4,eng,bot,you'll have to make a sharp right turn. stay in the water,a sharp right turn
22606,4,eng,bot,you'll have to make a sharp right turn. stay in the water,the water
22607,4,eng,human,i'm at the rock to the right of the shark,the rock
22608,4,eng,human,i'm at the rock to the right of the shark,the right
22609,4,eng,human,i'm at the rock to the right of the shark,the shark
22610,4,eng,bot,"that's the spot! now, head back to the land, move between the rock and a tri-colored ball",the spot
22611,4,eng,bot,"that's the spot! now, head back to the land, move between the rock and a tri-colored ball",the land
22612,4,eng,bot,"that's the spot! now, head back to the land, move between the rock and a tri-colored ball",the rock
22613,4,eng,bot,"that's the spot! now, head back to the land, move between the rock and a tri-colored ball",a tri-colored ball
22614,4,eng,human,ok i'm between a rock and the ball now,a rock
22615,4,eng,human,ok i'm between a rock and the ball now,the ball
22616,4,eng,human,i'm at the red tent,the red tent
22617,4,eng,bot,great job! walk around the tent,great job
22618,4,eng,bot,great job! walk around the tent,the tent
22619,4,eng,bot,"once you've done that, let's head south, but stop just before you hit the water again",the water
22620,4,eng,human,ok i looped around the red tent and went all the way down to the water,the red tent
22621,4,eng,human,ok i looped around the red tent and went all the way down to the water,way
22622,4,eng,human,ok i looped around the red tent and went all the way down to the water,the water
22623,4,eng,human,the kayak is to the left... ,the kayak
22624,4,eng,human,the kayak is to the left... ,the left
22625,4,eng,bot,"oh sorry about that, go right under that kayak then turn right again going north",that kayak
22626,4,eng,bot,"oh sorry about that, go right under that kayak then turn right again going north",north
22627,4,eng,bot,keep going until you reach a small green bush,a small green bush
22628,4,eng,bot,that's your final spot. great job!,your final spot
22629,4,eng,bot,that's your final spot. great job!,great job
22630,4,eng,bot,"that's the one! congrats, you reached the final spot",congrats
22631,4,eng,bot,"that's the one! congrats, you reached the final spot",the final spot
22632,1,eng,bot,awesome! i'm at the starting point near a twig,the starting point
22633,1,eng,bot,awesome! i'm at the starting point near a twig,a twig
22634,1,eng,human,go straight towards the island with tigers,the island
22635,1,eng,human,go straight towards the island with tigers,tigers
22636,1,eng,bot,"okay cool, now i see the tiger on a small island",the tiger
22637,1,eng,bot,"okay cool, now i see the tiger on a small island",a small island
22638,1,eng,bot,which way next?,which way
22639,1,eng,human,go around the rock and onto the log bridgs,the rock
22640,1,eng,human,go around the rock and onto the log bridgs,the log
22641,1,eng,human,go around the rock and onto the log bridgs,bridgs
22642,1,es,bot,"Muy bien, estoy en el puente de troncos, frente a la isla grande con el loro.",el puente
22643,1,es,bot,"Muy bien, estoy en el puente de troncos, frente a la isla grande con el loro.",troncos
22644,1,es,bot,"Muy bien, estoy en el puente de troncos, frente a la isla grande con el loro.",", frente a la isla grande"
22645,1,es,bot,"Muy bien, estoy en el puente de troncos, frente a la isla grande con el loro.",el loro
22646,1,es,bot,"¿Qué sigue, jefe?",", jefe"
22647,1,eng,human,go all the way around the group of trees and cross the rock bridge,way
22648,1,eng,human,go all the way around the group of trees and cross the rock bridge,the group
22649,1,eng,human,go all the way around the group of trees and cross the rock bridge,trees
22650,1,eng,human,go all the way around the group of trees and cross the rock bridge,the rock bridge
