,map,lang,speaker,text,nouns
9347,2,eng,bot,"well, now let's cross the branch to the south and continue walking in that direction",the south
9348,2,eng,bot,"well, now let's cross the branch to the south and continue walking in that direction",that direction
9349,2,eng,bot,You'll see another white dog near a red and white checkered picnic tablecloth. You see it?,another white dog
9350,2,eng,bot,"now, you will see a wooden branch crossing the river",a wooden branch
9351,2,eng,bot,"now, you will see a wooden branch crossing the river",the river
9352,2,eng,bot,"We are going to cross it, but this time towards the north. are you ready?",this time
9353,2,eng,bot,"We are going to cross it, but this time towards the north. are you ready?",the north
9354,2,es,bot,"No lo toques, gira a la derecha hasta llegar al puesto de floristería.",la derecha
9355,2,es,bot,"No lo toques, gira a la derecha hasta llegar al puesto de floristería.",floristería
9356,2,es,bot,sigamos hacia el oeste,el oeste
9357,2,es,bot,"¡genial! de ellos, dirígete al sur, entre los viejitos y otra rama de madera",el sur
9358,2,es,bot,"¡genial! de ellos, dirígete al sur, entre los viejitos y otra rama de madera",los viejitos
9359,2,es,bot,"¡genial! de ellos, dirígete al sur, entre los viejitos y otra rama de madera",madera
9360,2,es,bot,Sólo unos pasos más hacia el este y llegarás a nuestro punto final.,el este
9361,2,es,bot,¿Sabes lo que es? pista: es algo marrón y muy lindo,pista
9362,2,es,human,es un ciervo?,un ciervo
9363,2,eng,bot,how did you like our little adventure?,our little adventure
9364,3,es,human,"vayamos al sur, frente a la cabeza del perro",el sur
9365,3,es,human,"vayamos al sur, frente a la cabeza del perro",el perro
9366,3,eng,bot,"Where do we go from here, friend?",friend
9367,3,eng,human,"keep going south under the dog, slight right towards the fire",the dog
9368,3,eng,human,"keep going south under the dog, slight right towards the fire",the fire
9369,3,es,bot,"Muy bien, después de un pequeño desvío a la derecha del incendio, ¿adónde debo ir ahora?",el incendio
9370,3,es,human,arriba sobre el fuego y alrededor hacia el este,el fuego
9371,3,es,human,arriba sobre el fuego y alrededor hacia el este,el este
9372,3,eng,bot,"okay, i've headed up and around the fire to the east",the fire
9373,3,eng,bot,"okay, i've headed up and around the fire to the east",the east
9374,3,eng,bot,"this red mushroom is in sight now. What's the next move, boss?",this red mushroom
9375,3,eng,bot,"this red mushroom is in sight now. What's the next move, boss?",sight
9376,3,eng,human,go south east towards the blue car,the blue car
9377,3,es,human,izquierda en el sendero hasta el sendero del sur,el sendero
9378,3,es,human,izquierda en el sendero hasta el sendero del sur,el sur
9379,3,eng,bot,I walked left along the path until I saw the southern path,the path
9380,3,eng,bot,I walked left along the path until I saw the southern path,the southern path
9381,3,eng,bot,"i see that blue telescope! what next, friend?",that blue telescope
9382,3,eng,human,go around the telescope to the right and under it,the telescope
9383,3,eng,human,in between the bush and telescope,the bush and telescope
9384,3,es,bot,"Muy bien, ¡me metí entre el arbusto y el telescopio! ¿Hacia dónde ahora?",el arbusto
9385,3,es,bot,"Muy bien, ¡me metí entre el arbusto y el telescopio! ¿Hacia dónde ahora?",el telescopio
9386,3,es,human,sigue el sendero a la izquierda hacia la cabana,la izquierda
9387,3,es,human,sigue el sendero a la izquierda hacia la cabana,la cabana
9388,3,eng,bot,"following your instructions, here I am, in front of the wooden cabin",front
9389,3,eng,bot,"following your instructions, here I am, in front of the wooden cabin",the wooden cabin
9390,4,es,bot,"hey, q tal? empezamos el juego?",el juego
9391,4,es,human,vamos al sur,el sur
9392,4,eng,bot,"Of course, start walking southwest under that first palm tree you see there. As soon as you cross the second palm, turn left before reaching the third",that first palm tree
9393,4,eng,bot,continue south.,south
9394,4,es,bot,luego gire a la derecha de regreso al sur. sencillo verdad?,la derecha
9395,4,es,bot,luego gire a la derecha de regreso al sur. sencillo verdad?,el sur
9396,4,eng,bot,heading to the water,the water
9397,4,eng,human,towards the crab?,the crab
9398,4,es,bot,"¡Sí, hacia nuestro amigo cangrejo! simplemente ve a la derecha, a lo largo de la gran roca y continúa hacia el oeste en el agua.",cangrejo
9399,4,es,bot,"¡Sí, hacia nuestro amigo cangrejo! simplemente ve a la derecha, a lo largo de la gran roca y continúa hacia el oeste en el agua.",la derecha
9400,4,es,bot,"¡Sí, hacia nuestro amigo cangrejo! simplemente ve a la derecha, a lo largo de la gran roca y continúa hacia el oeste en el agua.",el oeste
9401,4,es,bot,"¡Sí, hacia nuestro amigo cangrejo! simplemente ve a la derecha, a lo largo de la gran roca y continúa hacia el oeste en el agua.",el agua
9402,4,es,bot,¡Sigue así amigo!,amigo
9403,4,es,bot,"eso es, campeón",", campeón"
9404,4,es,bot,"siguiendo la línea de agua, cuando veas una roca mediana, gira con fuerza a la derecha al notar al tiburón",agua
9405,4,es,bot,"siguiendo la línea de agua, cuando veas una roca mediana, gira con fuerza a la derecha al notar al tiburón",fuerza
9406,4,es,bot,"siguiendo la línea de agua, cuando veas una roca mediana, gira con fuerza a la derecha al notar al tiburón",la derecha
9407,4,es,bot,"siguiendo la línea de agua, cuando veas una roca mediana, gira con fuerza a la derecha al notar al tiburón",el tiburón
9408,4,es,bot,"genial trabajo hasta ahora! ahora, gira un poco hacia la izquierda y sigue en dirección noroeste",la izquierda
9409,1,es,bot,"¿Adónde debo dirigirme ahora, amigo?",", amigo"
9410,1,eng,human,Pass where the butterfly is,the butterfly
9411,1,es,bot,"Muy bien, dirigiéndome hacia la mariposa.",la mariposa
9412,1,es,bot,"Veo otra isla con un loro en un árbol. ¿Adónde vamos ahora, jefe?",otra isla
9413,1,es,bot,"Veo otra isla con un loro en un árbol. ¿Adónde vamos ahora, jefe?",un árbol
9414,1,eng,human,do you see the elephant? pass behind it,the elephant
9415,1,es,bot,"Ah, sí, veo al elefante.",el elefante
9416,1,eng,human,You see the stones that looks like a bridge? Walk on that to the giraffe,a bridge
9417,1,es,bot,"Veo las rocas parecen un puente, voy hacia él",las rocas
9418,1,es,bot,"Veo las rocas parecen un puente, voy hacia él",un puente
9419,1,es,bot,"Aquí estoy, junto a la jirafa. ¿Hacia dónde ahora, amigo?",la jirafa
9420,1,eng,human,Lets move to where the snake is,the snake
9421,1,es,bot,"entendido, me dirijo hacia la serpiente",la serpiente
9422,1,eng,human,pass behind the snake,the snake
9423,1,es,bot,"vale, voy a pasar por detrás de la serpiente",la serpiente
9424,2,es,bot,"ahora, pasa por encima de esa rama a tu derecha y dirígete hacia abajo por el mapa. mira, hay otro lindo perrito junto a un mantel de picnic a cuadros rojo y blanco",esa rama
9425,2,es,bot,"ahora, pasa por encima de esa rama a tu derecha y dirígete hacia abajo por el mapa. mira, hay otro lindo perrito junto a un mantel de picnic a cuadros rojo y blanco",tu derecha
9426,2,es,bot,"ahora, pasa por encima de esa rama a tu derecha y dirígete hacia abajo por el mapa. mira, hay otro lindo perrito junto a un mantel de picnic a cuadros rojo y blanco",el mapa
9427,2,eng,human,yes everything is okay,everything
9428,2,es,bot,¡estupendo! ahora debemos ir hacia la izquierda,la izquierda
9429,2,es,bot,"atraviesa el río otra vez, esta vez por la rama al norte",el río
9430,2,es,bot,"atraviesa el río otra vez, esta vez por la rama al norte",otra vez
9431,2,es,bot,"atraviesa el río otra vez, esta vez por la rama al norte",esta vez
9432,2,es,bot,"atraviesa el río otra vez, esta vez por la rama al norte",la rama
9433,2,es,bot,"atraviesa el río otra vez, esta vez por la rama al norte",el norte
9434,2,es,bot,"distensión cuando llegues a un arbusto verde, no lo toques! ródealo por la derecha, como en un carrusel, hasta llegar al puesto de la floristería",distensión
9435,2,es,bot,"distensión cuando llegues a un arbusto verde, no lo toques! ródealo por la derecha, como en un carrusel, hasta llegar al puesto de la floristería",la derecha
9436,2,es,bot,"distensión cuando llegues a un arbusto verde, no lo toques! ródealo por la derecha, como en un carrusel, hasta llegar al puesto de la floristería",un carrusel
9437,2,es,bot,"distensión cuando llegues a un arbusto verde, no lo toques! ródealo por la derecha, como en un carrusel, hasta llegar al puesto de la floristería",la floristería
9438,2,es,bot,"¡Oh, mira, hay un puente grande, con gente en bicicleta!",bicicleta
9439,2,es,bot,"¡gran trabajo! sigue el camino al oeste, pasa el puente",el camino
9440,2,es,bot,"¡gran trabajo! sigue el camino al oeste, pasa el puente",el oeste
9441,2,es,bot,"¡gran trabajo! sigue el camino al oeste, pasa el puente",el puente
9442,2,es,bot,"muy bien, ahora verás a dos ancianos en un banco",dos ancianos
9443,2,es,bot,"muy bien, ahora verás a dos ancianos en un banco",un banco
9444,2,es,bot,"no los molestes, solo camina al sur un par de pasos",el sur
9445,2,es,bot,"no los molestes, solo camina al sur un par de pasos",pasos
9446,2,es,bot,"llegarás a otro arbusto verde junto al final de una rama de madera, ¿lo ves?",madera
9447,3,es,bot,"¡Está bien, amigo! Estoy en una tienda de campaña en el lado norte de este mapa.",amigo
9448,3,es,bot,Puedo ver un perro sentado junto al fuego hacia el sur. ¿que sigue?,el fuego
9449,3,es,bot,Puedo ver un perro sentado junto al fuego hacia el sur. ¿que sigue?,el sur
9450,3,eng,human,pass behind the dog,the dog
9451,3,es,bot,"Vale, he pasado detrás del perro.",el perro
9452,3,eng,human,"okay, good, now use the left side of the road that leads to the car.",the left side
9453,3,eng,human,"okay, good, now use the left side of the road that leads to the car.",the road
9454,3,eng,human,"okay, good, now use the left side of the road that leads to the car.",the car
9455,3,es,bot,"De acuerdo, voy por el lado izquierdo de la carretera hacia el coche azul.",acuerdo
9456,3,es,bot,"De acuerdo, voy por el lado izquierdo de la carretera hacia el coche azul.",la carretera
9457,3,es,bot,"¿Qué sigue, amigo?",", amigo"
9458,3,eng,human,do you see the telescope?,the telescope
9459,3,es,bot,"claro que sí, veo el telescopio azul justo al sur",el sur
9460,3,eng,human,do you see the house?,the house
9461,3,es,bot,"sí, veo la casa, parece que está al oeste del telescopio y hay rocas alrededor",la casa
9462,3,es,bot,"sí, veo la casa, parece que está al oeste del telescopio y hay rocas alrededor",el telescopio
9463,3,es,bot,"sí, veo la casa, parece que está al oeste del telescopio y hay rocas alrededor",rocas
9464,3,eng,human,so pass beside the telescope and jump the rocks to get to the house.,the telescope
9465,3,eng,human,so pass beside the telescope and jump the rocks to get to the house.,the house
9466,3,es,bot,"*terminado* ¡Hemos hecho un excelente trabajo en esto, amigo! ¿Hacemos otro?",", amigo"
9467,4,es,bot,compañero bien. ¿Ves esas tres palmeras? Comience dirigiéndose al suroeste debajo de la primera palmera.,compañero
9468,4,es,bot,"gire a la derecha, pase rápidamente el segundo árbol y luego gire a la izquierda antes del tercero. sigue hacia el sur. ¿entiendo?",la derecha
9469,4,es,bot,"gire a la derecha, pase rápidamente el segundo árbol y luego gire a la izquierda antes del tercero. sigue hacia el sur. ¿entiendo?",la izquierda
9470,4,es,bot,"Muy bien, ahora tienes que avanzar un poco y luego moverte a la izquierda del perrito marrón.",la izquierda
9471,4,es,bot,luego dale un pequeño giro a la izquierda y luego dirígete al sur de nuevo. ¿Estás bien?,la izquierda
9472,4,es,bot,luego dale un pequeño giro a la izquierda y luego dirígete al sur de nuevo. ¿Estás bien?,el sur
9473,4,es,bot,"Ahora, camina entre la gran roca a tu oeste y la roca pequeña a tu este.",tu oeste
9474,4,es,bot,Voy a decirte el próximo paso cuando llegues al océano.,el océano
9475,4,es,bot,"ahora entra al agua y veras un cangrejo rojo grande, gira a la derecha y ve junto al lado del risco grande",a el agua
9476,4,es,bot,"ahora entra al agua y veras un cangrejo rojo grande, gira a la derecha y ve junto al lado del risco grande",la derecha
